segment_id,forecast_day,daily_hazard,survival_probability,cumulative_failure_probability
SEG-012,7,8.932829223340377e-05,0.99937486949984,0.0006251305001599983
SEG-012,8,8.932829223340377e-05,0.9992855970494466,0.0007144029505533611
SEG-012,9,8.932829223340377e-05,0.9991963325736087,0.0008036674263912635
SEG-012,10,8.932829223340377e-05,0.9991070760716141,0.0008929239283859136
SEG-012,11,8.932829223340377e-05,0.9990178275427503,0.0009821724572497414
SEG-012,12,8.932829223340377e-05,0.9989285869863052,0.001071413013694844
SEG-012,13,8.932829223340377e-05,0.9988393544015666,0.0011606455984334296
SEG-012,14,8.932829223340377e-05,0.9987501297878224,0.001249870212177595
SEG-012,15,8.932829223340377e-05,0.9986609131443606,0.0013390868556394375
SEG-012,16,8.932829223340377e-05,0.9985717044704692,0.001428295529530832
SEG-012,17,8.932829223340377e-05,0.9984825037654362,0.0015174962345637644
SEG-012,18,8.932829223340377e-05,0.9983933110285499,0.0016066889714501098
SEG-012,19,8.932829223340377e-05,0.9983041262590985,0.0016958737409015212
SEG-012,20,8.932829223340377e-05,0.9982149494563702,0.0017850505436297626
SEG-012,21,8.932829223340377e-05,0.9981257806196534,0.0018742193803465979
SEG-012,22,8.932829223340377e-05,0.9980366197482365,0.001963380251763458
SEG-012,23,8.932829223340377e-05,0.997947466841408,0.002052533158591996
SEG-012,24,8.932829223340377e-05,0.9978583218984564,0.0021416781015436426
SEG-012,25,8.932829223340377e-05,0.9977691849186703,0.002230815081329718
SEG-012,26,8.932829223340377e-05,0.9976800559013383,0.0023199440986616526
SEG-012,27,8.932829223340377e-05,0.9975909348457493,0.002409065154250656
SEG-012,28,8.932829223340377e-05,0.9975018217511921,0.0024981782488079363
SEG-012,29,8.932829223340377e-05,0.9974127166169553,0.002587283383044703
SEG-012,30,8.932829223340377e-05,0.9973236194423281,0.0026763805576719424
SEG-010,1,3.0712122679688036e-05,0.9999692878773203,3.0712122679688036e-05
SEG-010,2,3.0712122679688036e-05,0.9999385766978751,6.142330212488556e-05
SEG-010,3,3.0712122679688036e-05,0.9999078664616354,9.213353836456939e-05
SEG-010,4,3.0712122679688036e-05,0.9998771571685723,0.00012284283142771635
SEG-010,5,3.0712122679688036e-05,0.9998464488186567,0.00015355118134330326
SEG-010,6,3.0712122679688036e-05,0.9998157414118597,0.00018425858814030693
SEG-010,7,3.0712122679688036e-05,0.9997850349481524,0.00021496505184759318
SEG-010,8,3.0712122679688036e-05,0.9997543294275058,0.00024567057249424984
SEG-010,9,3.0712122679688036e-05,0.9997236248498909,0.0002763751501091427
SEG-010,10,3.0712122679688036e-05,0.9996929212152786,0.00030707878472135963
SEG-010,11,3.0712122679688036e-05,0.9996622185236402,0.0003377814763597664
SEG-010,12,3.0712122679688036e-05,0.9996315167749467,0.00036848322505333986
SEG-010,13,3.0712122679688036e-05,0.9996008159691689,0.0003991840308310568
SEG-010,14,3.0712122679688036e-05,0.9995701161062782,0.00042988389372178304
SEG-010,15,3.0712122679688036e-05,0.9995394171862454,0.0004605828137546064
SEG-010,16,3.0712122679688036e-05,0.9995087192090416,0.0004912807909583927
SEG-010,17,3.0712122679688036e-05,0.9994780221746379,0.0005219778253621188
SEG-010,18,3.0712122679688036e-05,0.9994473260830052,0.0005526739169947614
SEG-010,19,3.0712122679688036e-05,0.9994166309341147,0.0005833690658852975
SEG-010,20,3.0712122679688036e-05,0.9993859367279373,0.0006140632720627037
SEG-010,21,3.0712122679688036e-05,0.9993552434644442,0.000644756535555846
SEG-010,22,3.0712122679688036e-05,0.9993245511436063,0.0006754488563937011
SEG-010,23,3.0712122679688036e-05,0.9992938597653948,0.0007061402346052459
SEG-010,24,3.0712122679688036e-05,0.9992631693297805,0.0007368306702194571
SEG-010,25,3.0712122679688036e-05,0.9992324798367348,0.0007675201632652007
SEG-010,26,3.0712122679688036e-05,0.9992017912862285,0.0007982087137714533
SEG-010,27,3.0712122679688036e-05,0.9991711036782328,0.0008288963217671919
SEG-010,28,3.0712122679688036e-05,0.9991404170127186,0.0008595829872813932
SEG-010,29,3.0712122679688036e-05,0.9991097312896571,0.000890268710342923
SEG-010,30,3.0712122679688036e-05,0.9990790465090192,0.0009209534909807582
SEG-009,1,3.801548882620409e-05,0.9999619845111738,3.801548882620409e-05
SEG-009,2,3.801548882620409e-05,0.999923970467525,7.6029532474986e-05
SEG-009,3,3.801548882620409e-05,0.9998859578689987,0.00011404213100130178
SEG-009,4,3.801548882620409e-05,0.9998479467155399,0.00015205328446010746
SEG-009,5,3.801548882620409e-05,0.9998099370070936,0.00019006299290635909
SEG-009,6,3.801548882620409e-05,0.999771928743605,0.0002280712563950127
SEG-009,7,3.801548882620409e-05,0.9997339219250191,0.0002660780749809133
SEG-009,8,3.801548882620409e-05,0.999695916551281,0.00030408344871901694
SEG-009,9,3.801548882620409e-05,0.9996579126223357,0.00034208737766427966
SEG-009,10,3.801548882620409e-05,0.9996199101381285,0.0003800898618715465
SEG-009,11,3.801548882620409e-05,0.9995819090986041,0.00041809090139588445
SEG-009,12,3.801548882620409e-05,0.9995439095037079,0.0004560904962921386
SEG-009,13,3.801548882620409e-05,0.9995059113533848,0.000494088646615154
SEG-009,14,3.801548882620409e-05,0.9994679146475801,0.0005320853524198865
SEG-009,15,3.801548882620409e-05,0.9994299193862387,0.0005700806137612924
SEG-009,16,3.801548882620409e-05,0.9993919255693057,0.0006080744306943275
SEG-009,17,3.801548882620409e-05,0.9993539331967262,0.000646066803273837
SEG-009,18,3.801548882620409e-05,0.9993159422684453,0.0006840577315546659
SEG-009,19,3.801548882620409e-05,0.9992779527844082,0.0007220472155917701
SEG-009,20,3.801548882620409e-05,0.9992399647445599,0.0007600352554401058
SEG-009,21,3.801548882620409e-05,0.9992019781488455,0.0007980218511545178
SEG-009,22,3.801548882620409e-05,0.99916399299721,0.0008360070027899624
SEG-009,23,3.801548882620409e-05,0.9991260092895987,0.0008739907104012845
SEG-009,24,3.801548882620409e-05,0.9990880270259566,0.0009119729740434401
SEG-009,25,3.801548882620409e-05,0.9990500462062287,0.0009499537937712743
SEG-009,26,3.801548882620409e-05,0.9990120668303604,0.000987933169639632
SEG-009,27,3.801548882620409e-05,0.9989740888982965,0.0010259111017034694
SEG-009,28,3.801548882620409e-05,0.9989361124099824,0.0010638875900176314
SEG-009,29,3.801548882620409e-05,0.9988981373653629,0.0011018626346370741
SEG-009,30,3.801548882620409e-05,0.9988601637643834,0.0011398362356166425
SEG-008,1,1.3216028492024634e-05,0.999986783971508,1.3216028492024634e-05
SEG-008,2,1.3216028492024634e-05,0.9999735681176793,2.643188232065441e-05
SEG-008,3,1.3216028492024634e-05,0.9999603524385118,3.9647561488220795e-05
SEG-008,4,1.3216028492024634e-05,0.9999471369340031,5.2863065996944236e-05
SEG-008,5,1.3216028492024634e-05,0.9999339216041508,6.60783958491562e-05
SEG-008,6,1.3216028492024634e-05,0.9999207064489528,7.929355104718816e-05
SEG-008,7,1.3216028492024634e-05,0.9999074914684066,9.250853159337158e-05
SEG-008,8,1.3216028492024634e-05,0.99989427666251,0.00010572333749003793
SEG-008,9,1.3216028492024634e-05,0.9998810620312606,0.00011893796873940765
SEG-008,10,1.3216028492024634e-05,0.9998678475746562,0.00013215242534381222
SEG-008,11,1.3216028492024634e-05,0.9998546332926944,0.0001453667073055831
SEG-008,12,1.3216028492024634e-05,0.999841419185373,0.00015858081462705176
SEG-008,13,1.3216028492024634e-05,0.9998282052526895,0.00017179474731054967
SEG-008,14,1.3216028492024634e-05,0.9998149914946417,0.00018500850535829727
SEG-008,15,1.3216028492024634e-05,0.9998017779112274,0.00019822208877262604
SEG-008,16,1.3216028492024634e-05,0.9997885645024441,0.00021143549755586744
SEG-008,17,1.3216028492024634e-05,0.9997753512682896,0.00022464873171035293
SEG-008,18,1.3216028492024634e-05,0.9997621382087617,0.00023786179123830298
SEG-008,19,1.3216028492024634e-05,0.9997489253238578,0.00025107467614216006
SEG-008,20,1.3216028492024634e-05,0.9997357126135759,0.0002642873864241446
SEG-008,21,1.3216028492024634e-05,0.9997225000779134,0.00027749992208658814
SEG-008,22,1.3216028492024634e-05,0.9997092877168683,0.00029071228313171105
SEG-008,23,1.3216028492024634e-05,0.999696075530438,0.00030392446956195585
SEG-008,24,1.3216028492024634e-05,0.9996828635186205,0.000317136481379543
SEG-008,25,1.3216028492024634e-05,0.9996696516814132,0.0003303483185868039
SEG-008,26,1.3216028492024634e-05,0.9996564400188139,0.0003435599811860701
SEG-008,27,1.3216028492024634e-05,0.9996432285308204,0.00035677146917956204
SEG-008,28,1.3216028492024634e-05,0.9996300172174303,0.00036998278256972217
SEG-008,29,1.3216028492024634e-05,0.9996168060786412,0.00038319392135877095
SEG-008,30,1.3216028492024634e-05,0.999603595114451,0.00039640488554903985
SEG-007,1,3.1929150281939656e-05,0.9999680708497181,3.1929150281939656e-05
SEG-007,2,3.1929150281939656e-05,0.9999361427189067,6.385728109326028e-05
SEG-007,3,3.1929150281939656e-05,0.9999042156075335,9.57843924664914e-05
SEG-007,4,3.1929150281939656e-05,0.9998722895155658,0.00012771048443416255
SEG-007,5,3.1929150281939656e-05,0.9998403644429712,0.00015963555702880328
SEG-007,6,3.1929150281939656e-05,0.999808440389717,0.00019155961028305413
SEG-007,7,3.1929150281939656e-05,0.9997765173557706,0.00022348264422944464
SEG-007,8,3.1929150281939656e-05,0.9997445953410995,0.00025540465890050434
SEG-007,9,3.1929150281939656e-05,0.9997126743456713,0.00028732565432865176
SEG-007,10,3.1929150281939656e-05,0.9996807543694534,0.00031924563054663846
SEG-007,11,3.1929150281939656e-05,0.9996488354124131,0.00035116458758688296
SEG-007,12,3.1929150281939656e-05,0.9996169174745181,0.0003830825254819148
SEG-007,13,3.1929150281939656e-05,0.9995850005557356,0.0004149994442643745
SEG-007,14,3.1929150281939656e-05,0.9995530846560333,0.00044691534396668064
SEG-007,15,3.1929150281939656e-05,0.9995211697753785,0.00047883022462147373
SEG-007,16,3.1929150281939656e-05,0.9994892559137388,0.0005107440862611723
SEG-007,17,3.1929150281939656e-05,0.9994573430710816,0.0005426569289184169
SEG-007,18,3.1929150281939656e-05,0.9994254312473743,0.000574568752625737
SEG-007,19,3.1929150281939656e-05,0.9993935204425843,0.0006064795574156623
SEG-007,20,3.1929150281939656e-05,0.9993616106566793,0.0006383893433207222
SEG-007,21,3.1929150281939656e-05,0.9993297018896267,0.0006702981103733352
SEG-007,22,3.1929150281939656e-05,0.9992977941413939,0.0007022058586061419
SEG-007,23,3.1929150281939656e-05,0.9992658874119483,0.0007341125880516719
SEG-007,24,3.1929150281939656e-05,0.9992339817012575,0.0007660182987424546
SEG-007,25,3.1929150281939656e-05,0.999202077009289,0.0007979229907110197
SEG-007,26,3.1929150281939656e-05,0.9991701733360101,0.0008298266639898966
SEG-007,27,3.1929150281939656e-05,0.9991382706813884,0.0008617293186116148
SEG-007,28,3.1929150281939656e-05,0.9991063690453914,0.000893630954608593
SEG-007,29,3.1929150281939656e-05,0.9990744684279865,0.0009255315720134716
SEG-007,30,3.1929150281939656e-05,0.9990425688291412,0.0009574311708587802
SEG-006,1,1.3219595530244987e-05,0.9999867804044698,1.3219595530244987e-05
SEG-006,2,1.3219595530244987e-05,0.9999735609836972,2.643901630283718e-05
SEG-006,3,1.3219595530244987e-05,0.99996034173768,3.965826231999703e-05
SEG-006,4,1.3219595530244987e-05,0.9999471226664159,5.2877333584055997e-05
SEG-006,5,1.3219595530244987e-05,0.9999339037699027,6.609623009734555e-05
SEG-006,6,1.3219595530244987e-05,0.9999206850481378,7.931495186219717e-05
SEG-006,7,1.3219595530244987e-05,0.9999074665011192,9.253349888083129e-05
SEG-006,8,1.3219595530244987e-05,0.9998942481288443,0.0001057518711556904
SEG-006,9,1.3219595530244987e-05,0.999881029931311,0.00011897006868899496
SEG-006,10,1.3219595530244987e-05,0.9998678119085169,0.00013218809148307642
SEG-006,11,1.3219595530244987e-05,0.9998545940604597,0.00014540593954026626
SEG-006,12,1.3219595530244987e-05,0.9998413763871372,0.00015862361286278492
SEG-006,13,1.3219595530244987e-05,0.9998281588885469,0.0001718411114530749
SEG-006,14,1.3219595530244987e-05,0.9998149415646866,0.00018505843531335664
SEG-006,15,1.3219595530244987e-05,0.999801724415554,0.0001982755844459616
SEG-006,16,1.3219595530244987e-05,0.9997885074411468,0.00021149255885322127
SEG-006,17,1.3219595530244987e-05,0.9997752906414626,0.00022470935853735607
SEG-006,18,1.3219595530244987e-05,0.9997620740164992,0.0002379259835008085
SEG-006,19,1.3219595530244987e-05,0.9997488575662542,0.00025114243374579903
SEG-006,20,1.3219595530244987e-05,0.9997356412907253,0.0002643587092746591
SEG-006,21,1.3219595530244987e-05,0.9997224251899103,0.0002775748100897202
SEG-006,22,1.3219595530244987e-05,0.9997092092638068,0.0002907907361932027
SEG-006,23,1.3219595530244987e-05,0.9996959935124125,0.0003040064875875492
SEG-006,24,1.3219595530244987e-05,0.999682777935725,0.0003172220642749801
SEG-006,25,1.3219595530244987e-05,0.9996695625337422,0.0003304374662578269
SEG-006,26,1.3219595530244987e-05,0.9996563473064616,0.000343652693538421
SEG-006,27,1.3219595530244987e-05,0.9996431322538809,0.0003568677461190939
SEG-006,28,1.3219595530244987e-05,0.9996299173759979,0.00037008262400206604
SEG-006,29,1.3219595530244987e-05,0.9996167026728103,0.0003832973271896689
SEG-006,30,1.3219595530244987e-05,0.9996034881443158,0.00039651185568423397
SEG-005,1,1.690102908469271e-05,0.9999830989709153,1.690102908469271e-05
SEG-005,2,1.690102908469271e-05,0.9999661982274753,3.380177252465533e-05
SEG-005,3,1.690102908469271e-05,0.9999492977696753,5.070223032466181e-05
SEG-005,4,1.690102908469271e-05,0.9999323975975105,6.760240248948612e-05
SEG-005,5,1.690102908469271e-05,0.999915497710976,8.450228902401324e-05
SEG-005,6,1.690102908469271e-05,0.999898598110067,0.00010140188993301713
SEG-005,7,1.690102908469271e-05,0.9998816987947786,0.00011830120522138277
SEG-005,8,1.690102908469271e-05,0.999864799765106,0.00013520023489399513
SEG-005,9,1.690102908469271e-05,0.9998479010210444,0.00015209897895562818
SEG-005,10,1.690102908469271e-05,0.9998310025625889,0.00016899743741105588
SEG-005,11,1.690102908469271e-05,0.9998141043897348,0.00018589561026516321
SEG-005,12,1.690102908469271e-05,0.9997972065024773,0.00020279349752272413
SEG-005,13,1.690102908469271e-05,0.9997803089008114,0.00021969109918862362
SEG-005,14,1.690102908469271e-05,0.9997634115847324,0.00023658841526763563
SEG-005,15,1.690102908469271e-05,0.9997465145542354,0.00025348544576464516
SEG-005,16,1.690102908469271e-05,0.9997296178093156,0.00027038219068442615
SEG-005,17,1.690102908469271e-05,0.9997127213499681,0.0002872786500318636
SEG-005,18,1.690102908469271e-05,0.9996958251761883,0.00030417482381173144
SEG-005,19,1.690102908469271e-05,0.9996789292879711,0.0003210707120289147
SEG-005,20,1.690102908469271e-05,0.9996620336853118,0.0003379663146881873
SEG-005,21,1.690102908469271e-05,0.9996451383682057,0.0003548616317943232
SEG-005,22,1.690102908469271e-05,0.9996282433366478,0.00037175666335220736
SEG-005,23,1.690102908469271e-05,0.9996113485906333,0.0003886514093667248
SEG-005,24,1.690102908469271e-05,0.9995944541301574,0.0004055458698426495
SEG-005,25,1.690102908469271e-05,0.9995775599552152,0.0004224400447847554
SEG-005,26,1.690102908469271e-05,0.9995606660658021,0.00043933393419792743
SEG-005,27,1.690102908469271e-05,0.999543772461913,0.00045622753808705063
SEG-005,28,1.690102908469271e-05,0.9995268791435431,0.00047312085645689894
SEG-005,29,1.690102908469271e-05,0.9995099861106878,0.0004900138893122463
SEG-005,30,1.690102908469271e-05,0.999493093363342,0.0005069066366579777
SEG-004,1,1.6044754374888726e-05,0.9999839552456251,1.6044754374888726e-05
SEG-004,2,1.6044754374888726e-05,0.9999679107486844,3.208925131559237e-05
SEG-004,3,1.6044754374888726e-05,0.9999518665091737,4.813349082632978e-05
SEG-004,4,1.6044754374888726e-05,0.9999358225270888,6.417747291120879e-05
SEG-004,5,1.6044754374888726e-05,0.9999197788024257,8.022119757433721e-05
SEG-004,6,1.6044754374888726e-05,0.9999037353351802,9.626466481982288e-05
SEG-004,7,1.6044754374888726e-05,0.9998876921253482,0.00011230787465177361
SEG-004,8,1.6044754374888726e-05,0.9998716491729256,0.00012835082707440826
SEG-004,9,1.6044754374888726e-05,0.9998556064779082,0.00014439352209183465
SEG-004,10,1.6044754374888726e-05,0.9998395640402918,0.0001604359597081606
SEG-004,11,1.6044754374888726e-05,0.9998235218600725,0.00017647813992749395
SEG-004,12,1.6044754374888726e-05,0.9998074799372461,0.0001925200627539425
SEG-004,13,1.6044754374888726e-05,0.9997914382718083,0.00020856172819172514
SEG-004,14,1.6044754374888726e-05,0.999775396863755,0.00022460313624494965
SEG-004,15,1.6044754374888726e-05,0.9997593557130823,0.00024064428691772388
SEG-004,16,1.6044754374888726e-05,0.9997433148197858,0.00025668518021415565
SEG-004,17,1.6044754374888726e-05,0.9997272741838616,0.0002727258161383528
SEG-004,18,1.6044754374888726e-05,0.9997112338053055,0.00028876619469453413
SEG-004,19,1.6044754374888726e-05,0.9996951936841132,0.0003048063158868075
SEG-004,20,1.6044754374888726e-05,0.9996791538202807,0.00032084617971928076
SEG-004,21,1.6044754374888726e-05,0.9996631142138039,0.0003368857861960617
SEG-004,22,1.6044754374888726e-05,0.9996470748646787,0.00035292513532125813
SEG-004,23,1.6044754374888726e-05,0.9996310357729009,0.00036896422709908894
SEG-004,24,1.6044754374888726e-05,0.9996149969384664,0.0003850030615335509
SEG-004,25,1.6044754374888726e-05,0.9995989583613711,0.0004010416386288629
SEG-004,26,1.6044754374888726e-05,0.9995829200416109,0.0004170799583891327
SEG-004,27,1.6044754374888726e-05,0.9995668819791814,0.0004331180208185792
SEG-004,28,1.6044754374888726e-05,0.9995508441740788,0.0004491558259211992
SEG-004,29,1.6044754374888726e-05,0.9995348066262988,0.0004651933737012115
SEG-004,30,1.6044754374888726e-05,0.9995187693358373,0.000481230664162724
SEG-002,1,0.460428923368454,0.539571076631546,0.460428923368454
SEG-002,2,0.460428923368454,0.2911369467373257,0.7088630532626743
SEG-002,3,0.460428923368454,0.1570890757982799,0.8429109242017201
SEG-002,4,0.460428923368454,0.08476072175553243,0.9152392782444676
SEG-002,5,0.460428923368454,0.045734433893699536,0.9542655661063004
SEG-002,6,0.460428923368454,0.02467697773515773,0.9753230222648422
SEG-002,7,0.460428923368454,0.013314983444571746,0.9866850165554283
SEG-002,8,0.460428923368454,0.007184379952518788,0.9928156200474813
SEG-002,9,0.460428923368454,0.003876483625910658,0.9961235163740894
SEG-002,10,0.460428923368454,0.002091638443577173,0.9979083615564228
SEG-002,11,0.460428923368454,0.0011285876069248666,0.9988714123930751
SEG-002,12,0.460428923368454,0.0006089532301414703,0.9993910467698586
SEG-002,13,0.460428923368454,0.00032857355000569076,0.9996714264499943
SEG-002,14,0.460428923368454,0.0001772887841292197,0.9998227112158707
SEG-002,15,0.460428923368454,9.565990012730082e-05,0.9999043400998727
SEG-002,16,0.460428923368454,5.161531530215387e-05,0.9999483846846978
SEG-002,17,0.460428923368454,2.7850131248259876e-05,0.9999721498687517
SEG-002,18,0.460428923368454,1.5027125301953445e-05,0.999984972874698
SEG-002,19,0.460428923368454,8.108202177852165e-06,0.9999918917978221
SEG-002,20,0.460428923368454,4.3749513786499395e-06,0.9999956250486214
SEG-002,21,0.460428923368454,2.3605972255888144e-06,0.9999976394027744
SEG-002,22,0.460428923368454,1.273709986504397e-06,0.9999987262900135
SEG-002,23,0.460428923368454,6.872570687345295e-07,0.9999993127429313
SEG-002,24,0.460428923368454,3.708240364997305e-07,0.9999996291759635
SEG-002,25,0.460428923368454,2.000859246150153e-07,0.9999997999140754
SEG-002,26,0.460428923368454,1.0796057776334216e-07,0.9999998920394222
SEG-002,27,0.460428923368454,5.8252405177530275e-08,0.9999999417475948
SEG-002,28,0.460428923368454,3.1431312978017056e-08,0.999999968568687
SEG-002,29,0.460428923368454,1.695942738349175e-08,0.9999999830405726
SEG-002,30,0.460428923368454,9.150816492365166e-09,0.9999999908491836
SEG-011,1,1.690102908469271e-05,0.9999830989709153,1.690102908469271e-05
SEG-011,2,1.690102908469271e-05,0.9999661982274753,3.380177252465533e-05
SEG-011,3,1.690102908469271e-05,0.9999492977696753,5.070223032466181e-05
SEG-011,4,1.690102908469271e-05,0.9999323975975105,6.760240248948612e-05
SEG-011,5,1.690102908469271e-05,0.999915497710976,8.450228902401324e-05
SEG-011,6,1.690102908469271e-05,0.999898598110067,0.00010140188993301713
SEG-011,7,1.690102908469271e-05,0.9998816987947786,0.00011830120522138277
SEG-011,8,1.690102908469271e-05,0.999864799765106,0.00013520023489399513
SEG-011,9,1.690102908469271e-05,0.9998479010210444,0.00015209897895562818
SEG-011,10,1.690102908469271e-05,0.9998310025625889,0.00016899743741105588
SEG-011,11,1.690102908469271e-05,0.9998141043897348,0.00018589561026516321
SEG-011,12,1.690102908469271e-05,0.9997972065024773,0.00020279349752272413
SEG-011,13,1.690102908469271e-05,0.9997803089008114,0.00021969109918862362
SEG-011,14,1.690102908469271e-05,0.9997634115847324,0.00023658841526763563
SEG-011,15,1.690102908469271e-05,0.9997465145542354,0.00025348544576464516
SEG-011,16,1.690102908469271e-05,0.9997296178093156,0.00027038219068442615
SEG-011,17,1.690102908469271e-05,0.9997127213499681,0.0002872786500318636
SEG-011,18,1.690102908469271e-05,0.9996958251761883,0.00030417482381173144
SEG-011,19,1.690102908469271e-05,0.9996789292879711,0.0003210707120289147
SEG-011,20,1.690102908469271e-05,0.9996620336853118,0.0003379663146881873
SEG-011,21,1.690102908469271e-05,0.9996451383682057,0.0003548616317943232
SEG-011,22,1.690102908469271e-05,0.9996282433366478,0.00037175666335220736
SEG-011,23,1.690102908469271e-05,0.9996113485906333,0.0003886514093667248
SEG-011,24,1.690102908469271e-05,0.9995944541301574,0.0004055458698426495
SEG-011,25,1.690102908469271e-05,0.9995775599552152,0.0004224400447847554
SEG-011,26,1.690102908469271e-05,0.9995606660658021,0.00043933393419792743
SEG-011,27,1.690102908469271e-05,0.999543772461913,0.00045622753808705063
SEG-011,28,1.690102908469271e-05,0.9995268791435431,0.00047312085645689894
SEG-011,29,1.690102908469271e-05,0.9995099861106878,0.0004900138893122463
SEG-011,30,1.690102908469271e-05,0.999493093363342,0.0005069066366579777
SEG-022,1,1.3219595530244987e-05,0.9999867804044698,1.3219595530244987e-05
SEG-022,2,1.3219595530244987e-05,0.9999735609836972,2.643901630283718e-05
SEG-022,3,1.3219595530244987e-05,0.99996034173768,3.965826231999703e-05
SEG-022,4,1.3219595530244987e-05,0.9999471226664159,5.2877333584055997e-05
SEG-022,5,1.3219595530244987e-05,0.9999339037699027,6.609623009734555e-05
SEG-022,6,1.3219595530244987e-05,0.9999206850481378,7.931495186219717e-05
SEG-022,7,1.3219595530244987e-05,0.9999074665011192,9.253349888083129e-05
SEG-022,8,1.3219595530244987e-05,0.9998942481288443,0.0001057518711556904
SEG-022,9,1.3219595530244987e-05,0.999881029931311,0.00011897006868899496
SEG-022,10,1.3219595530244987e-05,0.9998678119085169,0.00013218809148307642
SEG-022,11,1.3219595530244987e-05,0.9998545940604597,0.00014540593954026626
SEG-022,12,1.3219595530244987e-05,0.9998413763871372,0.00015862361286278492
SEG-022,13,1.3219595530244987e-05,0.9998281588885469,0.0001718411114530749
SEG-022,14,1.3219595530244987e-05,0.9998149415646866,0.00018505843531335664
SEG-022,15,1.3219595530244987e-05,0.999801724415554,0.0001982755844459616
SEG-022,16,1.3219595530244987e-05,0.9997885074411468,0.00021149255885322127
SEG-022,17,1.3219595530244987e-05,0.9997752906414626,0.00022470935853735607
SEG-022,18,1.3219595530244987e-05,0.9997620740164992,0.0002379259835008085
SEG-022,19,1.3219595530244987e-05,0.9997488575662542,0.00025114243374579903
SEG-022,20,1.3219595530244987e-05,0.9997356412907253,0.0002643587092746591
SEG-022,21,1.3219595530244987e-05,0.9997224251899103,0.0002775748100897202
SEG-022,22,1.3219595530244987e-05,0.9997092092638068,0.0002907907361932027
SEG-022,23,1.3219595530244987e-05,0.9996959935124125,0.0003040064875875492
SEG-022,24,1.3219595530244987e-05,0.999682777935725,0.0003172220642749801
SEG-022,25,1.3219595530244987e-05,0.9996695625337422,0.0003304374662578269
SEG-022,26,1.3219595530244987e-05,0.9996563473064616,0.000343652693538421
SEG-022,27,1.3219595530244987e-05,0.9996431322538809,0.0003568677461190939
SEG-022,28,1.3219595530244987e-05,0.9996299173759979,0.00037008262400206604
SEG-022,29,1.3219595530244987e-05,0.9996167026728103,0.0003832973271896689
SEG-022,30,1.3219595530244987e-05,0.9996034881443158,0.00039651185568423397
SEG-023,1,1.690102908469271e-05,0.9999830989709153,1.690102908469271e-05
SEG-023,2,1.690102908469271e-05,0.9999661982274753,3.380177252465533e-05
SEG-023,3,1.690102908469271e-05,0.9999492977696753,5.070223032466181e-05
SEG-023,4,1.690102908469271e-05,0.9999323975975105,6.760240248948612e-05
SEG-023,5,1.690102908469271e-05,0.999915497710976,8.450228902401324e-05
SEG-023,6,1.690102908469271e-05,0.999898598110067,0.00010140188993301713
SEG-023,7,1.690102908469271e-05,0.9998816987947786,0.00011830120522138277
SEG-023,8,1.690102908469271e-05,0.999864799765106,0.00013520023489399513
SEG-023,9,1.690102908469271e-05,0.9998479010210444,0.00015209897895562818
SEG-023,10,1.690102908469271e-05,0.9998310025625889,0.00016899743741105588
SEG-023,11,1.690102908469271e-05,0.9998141043897348,0.00018589561026516321
SEG-023,12,1.690102908469271e-05,0.9997972065024773,0.00020279349752272413
SEG-023,13,1.690102908469271e-05,0.9997803089008114,0.00021969109918862362
SEG-023,14,1.690102908469271e-05,0.9997634115847324,0.00023658841526763563
SEG-023,15,1.690102908469271e-05,0.9997465145542354,0.00025348544576464516
SEG-023,16,1.690102908469271e-05,0.9997296178093156,0.00027038219068442615
SEG-023,17,1.690102908469271e-05,0.9997127213499681,0.0002872786500318636
SEG-023,18,1.690102908469271e-05,0.9996958251761883,0.00030417482381173144
SEG-023,19,1.690102908469271e-05,0.9996789292879711,0.0003210707120289147
SEG-023,20,1.690102908469271e-05,0.9996620336853118,0.0003379663146881873
SEG-023,21,1.690102908469271e-05,0.9996451383682057,0.0003548616317943232
SEG-023,22,1.690102908469271e-05,0.9996282433366478,0.00037175666335220736
SEG-023,23,1.690102908469271e-05,0.9996113485906333,0.0003886514093667248
SEG-023,24,1.690102908469271e-05,0.9995944541301574,0.0004055458698426495
SEG-023,25,1.690102908469271e-05,0.9995775599552152,0.0004224400447847554
SEG-023,26,1.690102908469271e-05,0.9995606660658021,0.00043933393419792743
SEG-023,27,1.690102908469271e-05,0.999543772461913,0.00045622753808705063
SEG-023,28,1.690102908469271e-05,0.9995268791435431,0.00047312085645689894
SEG-023,29,1.690102908469271e-05,0.9995099861106878,0.0004900138893122463
SEG-023,30,1.690102908469271e-05,0.999493093363342,0.0005069066366579777
SEG-024,1,2.4981069145724177e-05,0.9999750189308543,2.4981069145724177e-05
SEG-024,2,2.4981069145724177e-05,0.9999500384857624,4.9961514237639726e-05
SEG-024,3,2.4981069145724177e-05,0.9999250586647087,7.494133529128977e-05
SEG-024,4,2.4981069145724177e-05,0.9999000794676777,9.992053232232845e-05
SEG-024,5,2.4981069145724177e-05,0.9998751008946537,0.0001248991053462989
SEG-024,6,2.4981069145724177e-05,0.9998501229456211,0.00014987705437885523
SEG-024,7,2.4981069145724177e-05,0.9998251456205645,0.0001748543794355406
SEG-024,8,2.4981069145724177e-05,0.9998001689194681,0.00019983108053189813
SEG-024,9,2.4981069145724177e-05,0.9997751928423164,0.00022480715768358195
SEG-024,10,2.4981069145724177e-05,0.9997502173890939,0.0002497826109061352
